ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7893446	1	2.47e-01	-1.165516	-5.406845	-0.0575765		
8110224	1	2.47e-01	1.165493	-5.40687	0.0316134	TSPAN17	tetraspanin 17
8073941	1	2.47e-01	1.165452	-5.406915	0.0370956		
8001748	1	2.47e-01	1.165373	-5.407003	0.0402851	SNORA50A	small nucleolar RNA, H/ACA box 50A
8053715	1	2.47e-01	-1.165235	-5.407153	-0.0357391		
7964830	1	2.47e-01	1.16521	-5.407181	0.0422396	SNORA70G	small nucleolar RNA, H/ACA box 70G
8006573	1	2.47e-01	-1.165145	-5.407252	-0.032389	TAF15	TATA-box binding protein associated factor 15
7892782	1	2.47e-01	1.164989	-5.407423	0.0364015		
7894924	1	2.47e-01	-1.164942	-5.407475	-0.0891824		
7964631	1	2.47e-01	-1.164928	-5.40749	-0.0592353	FAM19A2	family with sequence similarity 19 member A2, C-C motif chemokine like
8080878	1	2.47e-01	-1.164861	-5.407564	-0.0346027	ATXN7	ataxin 7
8089954	1	2.47e-01	1.164854	-5.407571	0.0448238	IQCB1	IQ motif containing B1
7895275	1	2.47e-01	-1.164814	-5.407616	-0.0439152		
8141107	1	2.47e-01	-1.164802	-5.407628	-0.0511358	SLC25A13	solute carrier family 25 member 13
8047829	1	2.47e-01	1.164744	-5.407692	0.0640862	CPO	carboxypeptidase O
8043782	1	2.47e-01	1.164543	-5.407912	0.0411798	CNGA3	cyclic nucleotide gated channel alpha 3
7932495	1	2.47e-01	-1.164436	-5.408029	-0.0464072	CASC10	cancer susceptibility candidate 10
8106709	1	2.47e-01	-1.164408	-5.40806	-0.0812059	ATG10	autophagy related 10
7893069	1	2.47e-01	-1.164383	-5.408088	-0.0651966		
8154934	1	2.47e-01	-1.164168	-5.408323	-0.0378275	IL11RA	interleukin 11 receptor subunit alpha
7922416	1	2.47e-01	-1.164168	-5.408324	-0.1332608	SNORD75	small nucleolar RNA, C/D box 75
8129392	1	2.48e-01	1.16408	-5.40842	0.0265207	SOGA3///KIAA0408	SOGA family member 3///KIAA0408
7949320	1	2.48e-01	1.163923	-5.408592	0.0402658	GPHA2	glycoprotein hormone alpha 2
7976726	1	2.48e-01	-1.163546	-5.409005	-0.0302374	EVL	Enah/Vasp-like
7925929	1	2.48e-01	-1.163522	-5.40903	-0.0822431	AKR1C3	aldo-keto reductase family 1, member C3
7964846	1	2.48e-01	1.163384	-5.409182	0.0423517	LRRC10	leucine rich repeat containing 10
7972663	1	2.48e-01	-1.163279	-5.409296	-0.0686958		
8088315	1	2.48e-01	1.163193	-5.409391	0.0428611	DNAH12	dynein axonemal heavy chain 12
8061605	1	2.48e-01	1.162921	-5.409689	0.0315817	MYLK2	myosin light chain kinase 2
7914748	1	2.48e-01	1.162817	-5.409802	0.0491323		
7990806	1	2.48e-01	-1.162649	-5.409986	-0.0557792		
8037389	1	2.48e-01	-1.162594	-5.410046	-0.0450823	SMG9	SMG9, nonsense mediated mRNA decay factor
8170834	1	2.48e-01	1.162471	-5.410182	0.0368392	TKTL1	transketolase like 1
8092552	1	2.48e-01	1.162365	-5.410297	0.0589241	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2
7896719	1	2.48e-01	1.16235	-5.410313	0.1121981		
8170298	1	2.48e-01	1.1621	-5.410587	0.0375315	UBE2NL	ubiquitin conjugating enzyme E2 N like (gene/pseudogene)
7893783	1	2.48e-01	1.161917	-5.410788	0.0356292		
7946117	1	2.48e-01	1.16185	-5.41086	0.0567013	OR56A4	olfactory receptor family 56 subfamily A member 4
7947434	1	2.48e-01	1.161832	-5.41088	0.0372115	FBXO3	F-box protein 3
7960131	1	2.48e-01	1.161814	-5.4109	0.0323197		
7989718	1	2.48e-01	1.161803	-5.410911	0.0467333	RASL12	RAS like family 12
8121649	1	2.48e-01	1.161645	-5.411084	0.0321969	RFX6	regulatory factor X6
8010285	1	2.48e-01	1.16164	-5.41109	0.0377031		
8110074	1	2.49e-01	-1.161593	-5.411142	-0.0468866	HMP19	HMP19 protein
8073578	1	2.49e-01	-1.16154	-5.411199	-0.0493902	SMDT1	single-pass membrane protein with aspartate rich tail 1
8111864	1	2.49e-01	-1.161313	-5.411448	-0.0443001	C6	complement component 6
7893887	1	2.49e-01	1.161283	-5.411481	0.124056		
7947015	1	2.49e-01	-1.161264	-5.411501	-0.0280633	TSG101	tumor susceptibility 101
8105661	1	2.49e-01	-1.161252	-5.411515	-0.0605428	TRAPPC13	trafficking protein particle complex 13
7896282	1	2.49e-01	1.161251	-5.411516	0.0511063		
8158823	1	2.49e-01	-1.161214	-5.411556	-0.0620647		
8019071	1	2.49e-01	1.161142	-5.411634	0.041743	LOC100294362	uncharacterized LOC100294362
8130151	1	2.49e-01	1.160832	-5.411974	0.0384757	RAET1E	retinoic acid early transcript 1E
7894503	1	2.49e-01	1.160831	-5.411974	0.0637031		
8170786	1	2.49e-01	-1.160711	-5.412106	-0.0329796	LCA10	lung carcinoma-associated 10
8154379	1	2.49e-01	1.160693	-5.412126	0.0380113		
8005157	1	2.49e-01	-1.160657	-5.412164	-0.0441751	PIGL	phosphatidylinositol glycan anchor biosynthesis class L
8027876	1	2.49e-01	-1.160398	-5.412447	-0.0412323	TMEM147	transmembrane protein 147
7895225	1	2.49e-01	-1.160268	-5.412589	-0.0409085		
8124689	1	2.49e-01	1.160223	-5.412638	0.0738472	HCG4	HLA complex group 4 (non-protein coding)
8133372	1	2.49e-01	-1.160182	-5.412683	-0.0481427	ELN	elastin
7941274	1	2.49e-01	-1.160181	-5.412684	-0.0274232	SCYL1	SCY1 like pseudokinase 1
8154846	1	2.49e-01	1.160178	-5.412687	0.0529139		
8115196	1	2.49e-01	-1.16017	-5.412696	-0.0726969	ZNF300	zinc finger protein 300
8080958	1	2.49e-01	1.16016	-5.412707	0.0345257	GPR27	G protein-coupled receptor 27
7928944	1	2.49e-01	-1.160149	-5.412719	-0.0541607	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2
8162601	1	2.49e-01	1.160137	-5.412733	0.0454974	ZNF367	zinc finger protein 367
8100382	1	2.49e-01	1.160129	-5.412741	0.0456044	CHIC2///CHIC2	cysteine rich hydrophobic domain 2///cysteine rich hydrophobic domain 2
8102523	1	2.49e-01	1.160126	-5.412745	0.0494507	FABP2	fatty acid binding protein 2
7893376	1	2.49e-01	1.160026	-5.412853	0.1549423		
7897685	1	2.49e-01	-1.159959	-5.412926	-0.0284081	UBIAD1	UbiA prenyltransferase domain containing 1
7915485	1	2.49e-01	-1.159831	-5.413067	-0.0498515	EBNA1BP2	EBNA1 binding protein 2
7894184	1	2.49e-01	-1.159623	-5.413294	-0.0885542		
8018793	1	2.49e-01	1.15929	-5.413657	0.0424298	JMJD6	arginine demethylase and lysine hydroxylase
8051387	1	2.49e-01	-1.159289	-5.413658	-0.0497029	DPY30	dpy-30, histone methyltransferase complex regulatory subunit
7961031	1	2.50e-01	1.159062	-5.413906	0.0751005	LOC642846///DDX12P///DDX11	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like///DEAD/H-box helicase 12, pseudogene///DEAD/H-box helicase 11
8068235	1	2.50e-01	1.159035	-5.413935	0.0348196	OLIG1	oligodendrocyte transcription factor 1
8118249	1	2.50e-01	1.159006	-5.413966	0.0369452	C6orf25	chromosome 6 open reading frame 25
7893713	1	2.50e-01	-1.158963	-5.414014	-0.072186		
7895090	1	2.50e-01	-1.158904	-5.414078	-0.072108		
7895285	1	2.50e-01	1.158895	-5.414087	0.1090544		
7999766	1	2.50e-01	-1.15862	-5.414388	-0.0304773	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	PKD1P6-NPIPP1 readthrough///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///nuclear pore complex interacting protein family member B4///polycystin 1, transient receptor potential channel interacting pseudogene 1///pyridoxal dependent decarboxylase domain containing 2, pseudogene///nuclear pore complex interacting protein family member B3///nuclear pore complex interacting protein family member A1///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3
8038515	1	2.50e-01	-1.158202	-5.414844	-0.02812	VRK3	vaccinia related kinase 3
8054580	1	2.50e-01	1.158114	-5.414939	0.0419468	BUB1	BUB1 mitotic checkpoint serine/threonine kinase
7975926	1	2.50e-01	-1.158042	-5.415018	-0.0391668	CIPC	CLOCK interacting pacemaker
7895541	1	2.50e-01	-1.157986	-5.415079	-0.1260367		
7896331	1	2.50e-01	1.157931	-5.415139	0.065774		
7993848	1	2.50e-01	1.157919	-5.415152	0.0404957	OTOA	otoancorin
8081890	1	2.50e-01	-1.157895	-5.415178	-0.0657848	PLA1A	phospholipase A1 member A
7894964	1	2.50e-01	1.157888	-5.415186	0.049783		
8074867	1	2.50e-01	1.157875	-5.4152	0.0340693	POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P	POM121 transmembrane nucleoporin like 10, pseudogene///POM121 transmembrane nucleoporin like 4, pseudogene///POM121 transmembrane nucleoporin like 8, pseudogene///POM121 transmembrane nucleoporin like 9, pseudogene///POM121 transmembrane nucleoporin like 1, pseudogene
7894880	1	2.50e-01	1.157764	-5.415321	0.0658397		
8162462	1	2.50e-01	-1.157513	-5.415595	-0.0468895	C9orf129///FAM120A	chromosome 9 open reading frame 129///family with sequence similarity 120A
8036613	1	2.50e-01	-1.157464	-5.415648	-0.0379212	HNRNPL	heterogeneous nuclear ribonucleoprotein L
8142886	1	2.50e-01	1.157445	-5.415668	0.0289232	UBE2H	ubiquitin conjugating enzyme E2 H
7973838	1	2.50e-01	-1.157383	-5.415736	-0.0337751		
8027665	1	2.50e-01	-1.15717	-5.415969	-0.0306922	WTIP	Wilms tumor 1 interacting protein
8104996	1	2.50e-01	1.157158	-5.415981	0.0383574		
8032909	1	2.50e-01	1.157146	-5.415994	0.0574998	PLIN3	perilipin 3
7894619	1	2.50e-01	-1.157106	-5.416038	-0.0614113		
7894836	1	2.50e-01	1.157076	-5.41607	0.0440634		
7984802	1	2.50e-01	-1.157072	-5.416075	-0.0370285	ISLR2///ISLR2	immunoglobulin superfamily containing leucine rich repeat 2///immunoglobulin superfamily containing leucine rich repeat 2
7987574	1	2.50e-01	1.157021	-5.416131	0.0334252	RHOV	ras homolog family member V
7951910	1	2.50e-01	1.156816	-5.416354	0.0369976	BACE1	beta-secretase 1
8117724	1	2.51e-01	1.156637	-5.416549	0.0427046	OR12D2	olfactory receptor family 12 subfamily D member 2 (gene/pseudogene)
8176655	1	2.51e-01	-1.156618	-5.41657	-0.3805769	NLGN4Y	neuroligin 4, Y-linked
8031176	1	2.51e-01	-1.156294	-5.416922	-0.0380161	LENG8	leukocyte receptor cluster member 8
8047736	1	2.51e-01	-1.156266	-5.416952	-0.0442043		
8060030	1	2.51e-01	-1.156167	-5.41706	-0.0348021	HDAC4	histone deacetylase 4
8037742	1	2.51e-01	-1.156074	-5.417162	-0.0393904	PGLYRP1	peptidoglycan recognition protein 1
8040413	1	2.51e-01	1.155948	-5.417299	0.046528		
8176675	1	2.51e-01	1.155764	-5.417499	0.028551	XKRY2///XKRY	XK related, Y-linked 2///XK related, Y-linked
8177180	1	2.51e-01	1.155764	-5.417499	0.028551	XKRY2///XKRY	XK related, Y-linked 2///XK related, Y-linked
7938133	1	2.51e-01	1.155677	-5.417593	0.0494246	DNHD1	dynein heavy chain domain 1
8035694	1	2.51e-01	1.155614	-5.417662	0.0340343	PBX4	PBX homeobox 4
8176806	1	2.51e-01	1.155595	-5.417683	0.0410771	PRY2///PRY	PTPN13-like, Y-linked 2///PTPN13-like, Y-linked
8031374	1	2.51e-01	1.155594	-5.417684	0.0391613	FCAR	Fc fragment of IgA receptor
8135568	1	2.51e-01	1.155563	-5.417717	0.0392938	MDFIC	MyoD family inhibitor domain containing
7955797	1	2.51e-01	1.155467	-5.417822	0.0454564	AMHR2	anti-Mullerian hormone receptor type 2
8076493	1	2.51e-01	1.155446	-5.417845	0.0408227	ATP5L2	ATP synthase, H+ transporting, mitochondrial Fo complex subunit G2
8011245	1	2.51e-01	-1.155421	-5.417872	-0.035116	TSR1	TSR1, ribosome maturation factor
8147228	1	2.51e-01	1.155209	-5.418103	0.0514479	DECR1	2,4-dienoyl-CoA reductase 1, mitochondrial
7895125	1	2.51e-01	1.154966	-5.418366	0.0794056		
8093950	1	2.51e-01	1.154922	-5.418415	0.0344625	S100P	S100 calcium binding protein P
8043377	1	2.51e-01	-1.154711	-5.418644	-0.0327085	INO80B-WBP1///WBP1	INO80B-WBP1 readthrough (NMD candidate)///WW domain binding protein 1
7921012	1	2.51e-01	1.154704	-5.418652	0.0762326	MIR9-1	microRNA 9-1
8024896	1	2.51e-01	-1.154689	-5.418668	-0.0877016	MIR7-3	microRNA 7-3
8148799	1	2.51e-01	1.154689	-5.418668	0.0300877	HGH1	HGH1 homolog
8097568	1	2.51e-01	-1.154676	-5.418682	-0.0477694	FLJ44477	FLJ44477 protein
8122144	1	2.51e-01	1.154674	-5.418684	0.0831758	SNORA33	small nucleolar RNA, H/ACA box 33
7923562	1	2.51e-01	1.15465	-5.418711	0.0393074	CHIT1	chitinase 1
8039180	1	2.51e-01	1.154615	-5.418749	0.0322113	LILRB5	leukocyte immunoglobulin like receptor B5
8080142	1	2.51e-01	1.154434	-5.418945	0.0604882		
8105585	1	2.51e-01	-1.154365	-5.41902	-0.0484913	RNF180	ring finger protein 180
8128007	1	2.52e-01	1.154183	-5.419218	0.0496236	GJB7	gap junction protein beta 7
8114653	1	2.52e-01	1.154157	-5.419246	0.044003	TAF7	TATA-box binding protein associated factor 7
7893507	1	2.52e-01	1.153948	-5.419473	0.0225682		
8052798	1	2.52e-01	1.153942	-5.41948	0.0464573	AAK1	AP2 associated kinase 1
8168274	1	2.52e-01	1.153916	-5.419508	0.0494854	GJB1	gap junction protein beta 1
8037728	1	2.52e-01	-1.15389	-5.419536	-0.0327396	MYPOP	Myb related transcription factor, partner of profilin
7910901	1	2.52e-01	-1.153818	-5.419614	-0.0507175	LOC100130331	POTE ankyrin domain family, member F pseudogene
8164931	1	2.52e-01	-1.153798	-5.419636	-0.0332298	TMEM8C	transmembrane protein 8C
8070482	1	2.52e-01	-1.153656	-5.419791	-0.0377447	LINC00479	long intergenic non-protein coding RNA 479
8062433	1	2.52e-01	1.153537	-5.41992	0.0402733	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B
7985032	1	2.52e-01	-1.153255	-5.420226	-0.1018809		
7904506	1	2.52e-01	-1.153214	-5.42027	-0.0250111	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
7935228	1	2.52e-01	1.153209	-5.420276	0.0718648		
8148941	1	2.52e-01	-1.15317	-5.420318	-0.0303209	ZNF7	zinc finger protein 7
7954794	1	2.52e-01	-1.153137	-5.420354	-0.0447176	C12orf40	chromosome 12 open reading frame 40
7894329	1	2.52e-01	-1.153102	-5.420392	-0.0898703		
8136078	1	2.52e-01	1.153068	-5.420429	0.0917623		
8118535	1	2.52e-01	-1.153018	-5.420482	-0.0367501	RNF5P1///RNF5	ring finger protein 5 pseudogene 1///ring finger protein 5
8179472	1	2.52e-01	-1.153018	-5.420482	-0.0367501	RNF5P1///RNF5	ring finger protein 5 pseudogene 1///ring finger protein 5
8129783	1	2.52e-01	1.152957	-5.420549	0.0448697	MAP7	microtubule associated protein 7
8137112	1	2.52e-01	1.152698	-5.420831	0.0416853	ZNF212	zinc finger protein 212
7992887	1	2.52e-01	-1.152638	-5.420896	-0.0521135	ZNF75A	zinc finger protein 75a
8042157	1	2.52e-01	-1.152195	-5.421376	-0.0754742		
8132345	1	2.52e-01	1.152178	-5.421394	0.0579927		
8168517	1	2.52e-01	1.152128	-5.421449	0.0582957	LPAR4	lysophosphatidic acid receptor 4
8030677	1	2.52e-01	1.152089	-5.421491	0.033771	MYBPC2	myosin binding protein C, fast type
8151587	1	2.52e-01	-1.1519	-5.421696	-0.0525316	C8orf59	chromosome 8 open reading frame 59
7897449	1	2.53e-01	1.151763	-5.421844	0.0496281	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1
8028908	1	2.53e-01	1.151714	-5.421897	0.0346189	ITPKC	inositol-trisphosphate 3-kinase C
8063242	1	2.53e-01	-1.151709	-5.421903	-0.0327417	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2
8098368	1	2.53e-01	-1.151595	-5.422027	-0.040472	ADAM29	ADAM metallopeptidase domain 29
8094520	1	2.53e-01	1.151417	-5.422219	0.044863	PCDH7	protocadherin 7
8028279	1	2.53e-01	1.151393	-5.422246	0.0648472		
8160722	1	2.53e-01	-1.151372	-5.422268	-0.0275565	UBAP2	ubiquitin associated protein 2
7973867	1	2.53e-01	1.151347	-5.422295	0.12019		
8005225	1	2.53e-01	-1.151291	-5.422356	-0.0998227	USP32P1	ubiquitin specific peptidase 32 pseudogene 1
8128624	1	2.53e-01	1.151274	-5.422375	0.0481694		
7893688	1	2.53e-01	1.15117	-5.422488	0.0900051		
7896161	1	2.53e-01	1.151162	-5.422496	0.112984		
8124498	1	2.53e-01	1.151054	-5.422613	0.0539822	ZNF204P	zinc finger protein 204, pseudogene
8093104	1	2.53e-01	1.150985	-5.422688	0.0480478	TM4SF19-TCTEX1D2///TM4SF19	TM4SF19-TCTEX1D2 readthrough (NMD candidate)///transmembrane 4 L six family member 19
8045793	1	2.53e-01	1.150931	-5.422747	0.0504592		
8176698	1	2.53e-01	-1.150895	-5.422785	-0.3457053	TXLNGY	taxilin gamma pseudogene, Y-linked
7909510	1	2.53e-01	1.15089	-5.422791	0.0401752	HHAT	hedgehog acyltransferase
7935528	1	2.53e-01	1.150813	-5.422874	0.0348429	SFRP5	secreted frizzled related protein 5
7895051	1	2.53e-01	-1.150781	-5.422909	-0.1056472		
8140028	1	2.53e-01	1.150776	-5.422914	0.0424242	TRIM50	tripartite motif containing 50
7974653	1	2.53e-01	1.150668	-5.423031	0.0480434	KIAA0586	KIAA0586
7919780	1	2.53e-01	-1.150588	-5.423118	-0.0642312	GOLPH3L	golgi phosphoprotein 3 like
7895794	1	2.53e-01	1.150523	-5.423189	0.0416005		
7898677	1	2.53e-01	1.150502	-5.423212	0.0372124	HS6ST1	heparan sulfate 6-O-sulfotransferase 1
7977953	1	2.53e-01	-1.1505	-5.423213	-0.0443319		
7942985	1	2.53e-01	1.150444	-5.423274	0.0404453		
8168362	1	2.53e-01	1.150319	-5.42341	0.0324156	FLJ44635	TPT1-like protein
7893101	1	2.53e-01	1.150299	-5.423431	0.0293485		
7896476	1	2.53e-01	-1.150023	-5.42373	-0.0709809		
7999173	1	2.53e-01	-1.149847	-5.42392	-0.0307562	UBALD1	UBA like domain containing 1
8056022	1	2.53e-01	-1.149763	-5.424011	-0.052279	CCDC148	coiled-coil domain containing 148
8176572	1	2.53e-01	1.149656	-5.424127	0.049781	DUX4	double homeobox 4
8053386	1	2.53e-01	1.149656	-5.424128	0.0383433		
8157173	1	2.53e-01	1.14954	-5.424253	0.0326731	MUSK	muscle associated receptor tyrosine kinase
7903407	1	2.53e-01	1.149429	-5.424373	0.0523532	RNPC3///AMY2B	RNA binding region (RNP1, RRM) containing 3///amylase, alpha 2B (pancreatic)
8025996	1	2.53e-01	1.149403	-5.424401	0.0580286		
8026420	1	2.53e-01	1.149398	-5.424407	0.0364107		
7986229	1	2.53e-01	-1.149397	-5.424408	-0.0383267	ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
8091877	1	2.53e-01	1.149389	-5.424416	0.0629079		
7903010	1	2.54e-01	-1.149322	-5.424489	-0.030358	RPL5	ribosomal protein L5
7953873	1	2.54e-01	1.149142	-5.424683	0.0945468	OVOS///OVOS2	ovostatin///ovostatin 2
7895521	1	2.54e-01	-1.149141	-5.424685	-0.0407833		
7937667	1	2.54e-01	-1.149128	-5.424698	-0.0363829	BRSK2	BR serine/threonine kinase 2
8150101	1	2.54e-01	-1.148772	-5.425083	-0.0771386		
8068512	1	2.54e-01	1.148742	-5.425117	0.0401892	RIPPLY3	ripply transcriptional repressor 3
8164872	1	2.54e-01	-1.148715	-5.425146	-0.030352	MED22	mediator complex subunit 22
7893144	1	2.54e-01	1.148627	-5.425241	0.1532203		
7925730	1	2.54e-01	1.148536	-5.425339	0.0455975		
8002087	1	2.54e-01	1.148525	-5.425351	0.0334422	RANBP10	RAN binding protein 10
7932186	1	2.54e-01	1.14849	-5.425388	0.046527	DCLRE1C	DNA cross-link repair 1C
8113614	1	2.54e-01	1.148374	-5.425515	0.0576984		
7968351	1	2.54e-01	1.148303	-5.425591	0.0496985	MEDAG	mesenteric estrogen dependent adipogenesis
8136587	1	2.54e-01	1.148225	-5.425675	0.0397766		
7947570	1	2.54e-01	-1.148144	-5.425763	-0.0374464	TP53I11	tumor protein p53 inducible protein 11
8103853	1	2.54e-01	1.148082	-5.42583	0.0420992	LOC90768	uncharacterized LOC90768
7918235	1	2.54e-01	1.148044	-5.425871	0.0443959	AKNAD1	AKNA domain containing 1
7921354	1	2.54e-01	1.14801	-5.425908	0.0475397	OR10T2	olfactory receptor family 10 subfamily T member 2
7896544	1	2.54e-01	1.147883	-5.426045	0.0458586		
8038716	1	2.54e-01	1.147867	-5.426062	0.0367284	KLK9	kallikrein related peptidase 9
8136645	1	2.54e-01	1.147867	-5.426063	0.0765358	TAS2R4	taste 2 receptor member 4
8149612	1	2.54e-01	1.147846	-5.426085	0.0313074	LZTS1	leucine zipper tumor suppressor 1
7969792	1	2.54e-01	1.147628	-5.42632	0.0234246		
8085628	1	2.54e-01	-1.147592	-5.426359	-0.0306708	ANKRD28	ankyrin repeat domain 28
7893584	1	2.54e-01	-1.147564	-5.42639	-0.1108434		
7968962	1	2.54e-01	1.147543	-5.426412	0.0988966	LRRC63	leucine rich repeat containing 63
7950921	1	2.54e-01	1.147512	-5.426445	0.0573513	GRM5	glutamate metabotropic receptor 5
8081053	1	2.54e-01	-1.14728	-5.426696	-0.0430913		
7897370	1	2.54e-01	1.147177	-5.426808	0.044653	VAMP3	vesicle associated membrane protein 3
7977440	1	2.54e-01	1.147175	-5.42681	0.0449552	FAM30A	family with sequence similarity 30, member A
8105104	1	2.54e-01	1.14699	-5.427009	0.0345838	C5orf51	chromosome 5 open reading frame 51
8081217	1	2.54e-01	1.146977	-5.427024	0.0416561		
7993458	1	2.54e-01	-1.14695	-5.427053	-0.0325516	C16orf45	chromosome 16 open reading frame 45
8097128	1	2.55e-01	1.146805	-5.427209	0.0276444	EXOSC9	exosome component 9
8039090	1	2.55e-01	1.146786	-5.42723	0.0503919		
8096580	1	2.55e-01	1.146551	-5.427483	0.0368992	MTTP	microsomal triglyceride transfer protein
8167575	1	2.55e-01	1.146506	-5.427533	0.0645019	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1	G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 5///G antigen 4///G antigen 3///G antigen 2C///G antigen 1
8004266	1	2.55e-01	-1.146468	-5.427573	-0.0454826	SLC16A13///JOSD1	solute carrier family 16 member 13///Josephin domain containing 1
8108566	1	2.55e-01	1.14643	-5.427614	0.0533223		
7936918	1	2.55e-01	1.146216	-5.427845	0.0366058	TEX36	testis expressed 36
8064613	1	2.55e-01	1.146178	-5.427887	0.0440311	SLC4A11	solute carrier family 4 member 11
7914184	1	2.55e-01	-1.146142	-5.427926	-0.0354977	PTAFR	platelet activating factor receptor
7942174	1	2.55e-01	1.145932	-5.428151	0.0348033	PPFIA1	PTPRF interacting protein alpha 1
8058542	1	2.55e-01	-1.14593	-5.428154	-0.0368407	C2orf80	chromosome 2 open reading frame 80
8109254	1	2.55e-01	1.145898	-5.428189	0.0213616	TCOF1	treacle ribosome biogenesis factor 1
7974562	1	2.55e-01	-1.145883	-5.428205	-0.0415078		
7894309	1	2.55e-01	1.145804	-5.42829	0.0746595		
7893179	1	2.55e-01	1.145788	-5.428307	0.0905442		
8160256	1	2.55e-01	1.145734	-5.428365	0.0482308		
8019263	1	2.55e-01	-1.145726	-5.428374	-0.0316499	ARHGDIA	Rho GDP dissociation inhibitor alpha
8085058	1	2.55e-01	1.145615	-5.428494	0.0547719		
8071361	1	2.55e-01	1.145494	-5.428624	0.0591578	LOC729461///FAM230B///FAM230C	uncharacterized LOC729461///family with sequence similarity 230 member B (non-protein coding)///family with sequence similarity 230 member C
8140498	1	2.55e-01	-1.145361	-5.428767	-0.0428057		
7931553	1	2.55e-01	1.145216	-5.428924	0.0355104	UTF1	undifferentiated embryonic cell transcription factor 1
8034821	1	2.55e-01	1.1452	-5.428942	0.0366893	PTGER1	prostaglandin E receptor 1
8015804	1	2.55e-01	1.145177	-5.428966	0.0482855		
8095535	1	2.55e-01	-1.145139	-5.429008	-0.063923	ENAM	enamelin
8146896	1	2.55e-01	1.145032	-5.429122	0.0519456		
7927153	1	2.55e-01	1.145014	-5.429142	0.0446183		
8075390	1	2.55e-01	1.144937	-5.429224	0.0490514	SEC14L4	SEC14 like lipid binding 4
7940431	1	2.55e-01	-1.144921	-5.429243	-0.0408948	PGA4///PGA3///PGA5	pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)
7894373	1	2.55e-01	-1.144894	-5.429271	-0.0711644		
8019170	1	2.55e-01	-1.144853	-5.429315	-0.0349578	LINC00482	long intergenic non-protein coding RNA 482
7954240	1	2.55e-01	-1.144781	-5.429393	-0.0446475	CAPZA3	capping actin protein of muscle Z-line alpha subunit 3
7973709	1	2.55e-01	-1.144775	-5.429399	-0.0327995	NFATC4	nuclear factor of activated T-cells 4
7896105	1	2.55e-01	-1.144681	-5.429501	-0.1037777		
7895856	1	2.55e-01	1.144679	-5.429503	0.0855109		
7896378	1	2.55e-01	1.144569	-5.429622	0.0837652		
8137101	1	2.55e-01	-1.144468	-5.429731	-0.0313905	ZNF282	zinc finger protein 282
8007058	1	2.56e-01	-1.144317	-5.429894	-0.0336959	WIPF2	WAS/WASL interacting protein family member 2
8003249	1	2.56e-01	-1.144304	-5.429907	-0.0416574	FBXO31	F-box protein 31
8055323	1	2.56e-01	-1.144258	-5.429957	-0.0701893	NCKAP5	NCK associated protein 5
8035855	1	2.56e-01	-1.144246	-5.429969	-0.0607688	ZNF681	zinc finger protein 681
7984019	1	2.56e-01	-1.144233	-5.429983	-0.040486	TLN2	talin 2
7912157	1	2.56e-01	1.144106	-5.430121	0.0841309	ERRFI1	ERBB receptor feedback inhibitor 1
